node_id,direccion_original,direccion_normalizada,RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,direccion_limpia_base,calle,numero,query_geocoding,encontrada,formatted,lat,lon,estado,calidad_match
1136,Av. Vitacura 1955,AV. VITACURA 1955,20611804-1,Cliente 20611804,"Av. Vitacura 1955, Depto 1894, Lo Prado, Santiago, Chile",2026-12-09,ORD-CL-202612-001071,133536,2026-12-13,Av. Vitacura 1955,Av. Vitacura,1955,"Av. Vitacura 1955, Santiago, Chile",True,"Avenida Vitacura 1955, 751 0605 Santiago, Chile",-33.4171058,-70.6049172,ok,buena
1136,Av. Vitacura 1955,AV. VITACURA 1955,20611804-1,Cliente 20611804,"Av. Vitacura 1955, Depto 1894, Lo Prado, Santiago, Chile",2026-12-15,ORD-CL-202612-001960,223860,2026-12-19,Av. Vitacura 1955,Av. Vitacura,1955,"Av. Vitacura 1955, Santiago, Chile",True,"Avenida Vitacura 1955, 751 0605 Santiago, Chile",-33.4171058,-70.6049172,ok,buena
1136,Av. Vitacura 1955,AV. VITACURA 1955,20.611.804-1,Cliente 20611804,"AV. VITACURA 1955, DEPTO 1894, LO PRADO, SANTIAGO, CHILE",2026-12-28,ORD-CL-202612-003715,88580,2026-12-31,Av. VITACURA 1955,Av. Vitacura,1955,"Av. Vitacura 1955, Santiago, Chile",True,"Avenida Vitacura 1955, 751 0605 Santiago, Chile",-33.4171058,-70.6049172,ok,buena
1136,Av. Vitacura 1955,AV. VITACURA 1955,20611804-1,Cliente 20611804,Av. Vitacura 1955 DEPTO 1894 Lo Prado Stgo Chile,2026-12-31,ORD-CL-202612-004073,215533,2027-01-02,Av. Vitacura 1955,Av. Vitacura,1955,"Av. Vitacura 1955, Santiago, Chile",True,"Avenida Vitacura 1955, 751 0605 Santiago, Chile",-33.4171058,-70.6049172,ok,buena
1137,Av. Vitacura 2253,AV. VITACURA 2253,16.095.874-3,Cliente Nuevo 16095874,"Av. Vitacura 2253, Santiago, Santiago, Chile",2026-12-23,ORD-CL-202612-003076,103023,2026-12-25,Av. Vitacura 2253,Av. Vitacura,2253,"Av. Vitacura 2253, Santiago, Chile",True,"Avenida Vitacura 2253, 751 0605 Santiago, Chile",-33.4169975,-70.604857,ok,buena
1138,Av. Vitacura 2546,AV. VITACURA 2546,13.858.487-7,Cliente Nuevo 13858487,"av. vitacura 2546, depto 23, providencia, santiago, chile",2026-12-20,ORD-CL-202612-002684,261266,2026-12-22,Av. vitacura 2546,Av. Vitacura,2546,"Av. Vitacura 2546, Santiago, Chile",True,"Avenida Vitacura 2546, 751 0605 Santiago, Chile",-33.4168545,-70.6047641,ok,buena
1139,Av. Vitacura 2710,AV. VITACURA 2710,10.828.843-9,Cliente 10828843,"Av. Vitacura 2710, La Reina, Santiago",2026-12-17,ORD-CL-202612-002310,269673,2026-12-19,Av. Vitacura 2710,Av. Vitacura,2710,"Av. Vitacura 2710, Santiago, Chile",True,"Avenida Vitacura 2710, 751 0605 Santiago, Chile",-33.4157865,-70.6042228,ok,buena
1140,Av. Vitacura 2907,AV. VITACURA 2907,12969201 - 1,Cliente Nuevo 12969201,"AV. VITACURA 2907, DEPTO 673, MAIPÚ, SANTIAGO, CHILE",2026-12-16,ORD-CL-202612-002115,116456,2026-12-18,Av. VITACURA 2907,Av. Vitacura,2907,"Av. Vitacura 2907, Santiago, Chile",True,"Avenida Vitacura 2907, 832 0000 Santiago, Chile",-33.412275,-70.6030389,ok,buena
1141,Av. Vitacura 3402,AV. VITACURA 3402,22.145.289 - 4,Cliente 22145289,Av. Vitacura 3402 Ñuñoa Santiago de Chile,2026-12-20,ORD-CL-202612-002668,308864,2026-12-25,Av. Vitacura 3402 Ñuñoa Santiago de,Av. Vitacura,3402,"Av. Vitacura 3402, Santiago, Chile",True,"Avenida Vitacura 3402, 763 0578 Santiago, Chile",-33.405082,-70.5974283,ok,buena
1142,Av. Vitacura 3943,AV. VITACURA 3943,18358564 - 5,Cliente Nuevo 18358564,"Av. Vitacura 3943, Maipú, Santiago, Chile",2026-12-13,ORD-CL-202612-001600,82424,2026-12-17,Av. Vitacura 3943,Av. Vitacura,3943,"Av. Vitacura 3943, Santiago, Chile",True,"Avenida Vitacura 3943, 763 0391 Santiago, Chile",-33.4000865,-70.591564,ok,buena
1142,Av. Vitacura 3943,AV. VITACURA 3943,18358564 - 5,Cliente Nuevo 18358564,Av. Vitacura 3943 Maipú Santiago Chile,2026-12-27,ORD-CL-202612-003670,238485,2026-12-29,Av. Vitacura 3943,Av. Vitacura,3943,"Av. Vitacura 3943, Santiago, Chile",True,"Avenida Vitacura 3943, 763 0391 Santiago, Chile",-33.4000865,-70.591564,ok,buena
1143,Av. Vitacura 4042,AV. VITACURA 4042,11.969.299-2,Cliente Nuevo 11969299,Av. Vitacura 4042 Depto 145 Peñalolén Santiago,2026-12-05,ORD-CL-202612-000569,155664,2026-12-07,Av. Vitacura 4042,Av. Vitacura,4042,"Av. Vitacura 4042, Santiago, Chile",True,"Avenida Vitacura 4042, 763 0391 Santiago, Chile",-33.3999497,-70.591067,ok,buena
1143,Av. Vitacura 4042,AV. VITACURA 4042,11969299 - 2,Cliente Nuevo 11969299,av. vitacura 4042 depto 145 peñalolén santiago chile,2026-12-10,ORD-CL-202612-001163,133416,2026-12-13,Av. vitacura 4042,Av. Vitacura,4042,"Av. Vitacura 4042, Santiago, Chile",True,"Avenida Vitacura 4042, 763 0391 Santiago, Chile",-33.3999497,-70.591067,ok,buena
1143,Av. Vitacura 4042,AV. VITACURA 4042,11969299-2,Cliente Nuevo 11969299,Av. Vitacura 4042 Depto 145 Peñalolén Santiago Chile,2026-12-11,ORD-CL-202612-001380,113376,2026-12-13,Av. Vitacura 4042,Av. Vitacura,4042,"Av. Vitacura 4042, Santiago, Chile",True,"Avenida Vitacura 4042, 763 0391 Santiago, Chile",-33.3999497,-70.591067,ok,buena
1143,Av. Vitacura 4042,AV. VITACURA 4042,11.969.299 - 2,Cliente Nuevo 11969299,Av. Vitacura 4042 DEPTO 145 Peñalolén Stgo Chile,2026-12-16,ORD-CL-202612-002081,153177,2026-12-19,Av. Vitacura 4042,Av. Vitacura,4042,"Av. Vitacura 4042, Santiago, Chile",True,"Avenida Vitacura 4042, 763 0391 Santiago, Chile",-33.3999497,-70.591067,ok,buena
1144,Av. Vitacura 4145,AV. VITACURA 4145,15.861.894 - 2,Cliente 15861894,AV. VITACURA 4145 PUENTE ALTO SANTIAGO CHILE,2026-12-11,ORD-CL-202612-001378,122832,2026-12-15,Av. VITACURA 4145,Av. Vitacura,4145,"Av. Vitacura 4145, Santiago, Chile",True,"Avenida Vitacura 4145, 763 0391 Santiago, Chile",-33.3995503,-70.5901189,ok,buena
1144,Av. Vitacura 4145,AV. VITACURA 4145,15.861.894-2,Cliente 15861894,"Av. Vitacura 4145, Puente Alto, Santiago, Chile",2026-12-19,ORD-CL-202612-002499,180770,2026-12-22,Av. Vitacura 4145,Av. Vitacura,4145,"Av. Vitacura 4145, Santiago, Chile",True,"Avenida Vitacura 4145, 763 0391 Santiago, Chile",-33.3995503,-70.5901189,ok,buena
1144,Av. Vitacura 4145,AV. VITACURA 4145,15.861.894-2,Cliente 15861894,Av. Vitacura 4145 Puente Alto Santiago Chile,2026-12-28,ORD-CL-202612-003714,121609,2026-12-31,Av. Vitacura 4145,Av. Vitacura,4145,"Av. Vitacura 4145, Santiago, Chile",True,"Avenida Vitacura 4145, 763 0391 Santiago, Chile",-33.3995503,-70.5901189,ok,buena
1145,Av. Vitacura 4256,AV. VITACURA 4256,9.173.497-6,Cliente 9173497,AV. VITACURA 4256 DEPTO 99 ÑUÑOA SANTIAGO CHILE,2026-12-09,ORD-CL-202612-001043,78202,2026-12-11,Av. VITACURA 4256,Av. Vitacura,4256,"Av. Vitacura 4256, Santiago, Chile",True,"Avenida Vitacura 4256, 763 0391 Santiago, Chile",-33.3993198,-70.5892384,ok,buena
1145,Av. Vitacura 4256,AV. VITACURA 4256,9.173.497-6,Cliente 9173497,"Av. Vitacura 4256, Depto 99, Ñuñoa, Santiago",2026-12-13,ORD-CL-202612-001628,78201,2026-12-17,Av. Vitacura 4256,Av. Vitacura,4256,"Av. Vitacura 4256, Santiago, Chile",True,"Avenida Vitacura 4256, 763 0391 Santiago, Chile",-33.3993198,-70.5892384,ok,buena
1146,Av. Vitacura 426,AV. VITACURA 426,21.285.344 - 4,Cliente Nuevo 21285344,Av. Vitacura 426 Depto 2345 La Florida Santiago Chile,2026-12-30,ORD-CL-202612-003922,78790,2027-01-01,Av. Vitacura 426,Av. Vitacura,426,"Av. Vitacura 426, Santiago, Chile",True,"Avenida Vitacura 426, 751 0605 Santiago, Chile",-33.4180246,-70.6053313,ok,buena
1147,Av. Vitacura 4260,AV. VITACURA 4260,19.726.513-4,Cliente Nuevo 19726513,Av. Vitacura 4260 Depto 2113 Independencia Santiago Chile,2026-12-04,ORD-CL-202612-000446,298173,2026-12-06,Av. Vitacura 4260,Av. Vitacura,4260,"Av. Vitacura 4260, Santiago, Chile",True,"Avenida Vitacura 4260, 763 0391 Santiago, Chile",-33.399296,-70.5891995,ok,buena
1148,Av. Vitacura 4596,AV. VITACURA 4596,8.833.973 - 4,Cliente Nuevo 8833973,"AV. VITACURA 4596, DEPTO 1258, VITACURA, SANTIAGO, CHILE",2026-12-20,ORD-CL-202612-002688,175293,2026-12-22,Av. VITACURA 4596,Av. Vitacura,4596,"Av. Vitacura 4596, Santiago, Chile",True,"Avenida Vitacura 4596, 763 0391 Santiago, Chile",-33.398367,-70.5865274,ok,buena
1149,Av. Vitacura 4797,AV. VITACURA 4797,19.186.596 - 9,Cliente 19186596,Av. Vitacura 4797 DEPTO 1259 Vitacura Stgo Chile,2026-12-19,ORD-CL-202612-002462,229717,2026-12-21,Av. Vitacura 4797,Av. Vitacura,4797,"Av. Vitacura 4797, Santiago, Chile",True,"Avenida Vitacura 4797, 763 0391 Santiago, Chile",-33.397966,-70.5854981,ok,buena
1150,Av. Vitacura 5004,AV. VITACURA 5004,11.331.335 - 0,Cliente 11331335,"Av. Vitacura 5004, San Miguel, Santiago, Chile",2026-12-23,ORD-CL-202612-003074,95617,2026-12-25,Av. Vitacura 5004,Av. Vitacura,5004,"Av. Vitacura 5004, Santiago, Chile",True,"Avenida Vitacura 5004, 763 0280 Vitacura, Chile",-33.39755115680473,-70.58464626508875,ok,buena
1150,Av. Vitacura 5004,AV. VITACURA 5004,11.331.335-0,Cliente 11331335,"Av. Vitacura 5004, San Miguel, Stgo, Chile",2026-12-24,ORD-CL-202612-003216,73085,2026-12-27,Av. Vitacura 5004,Av. Vitacura,5004,"Av. Vitacura 5004, Santiago, Chile",True,"Avenida Vitacura 5004, 763 0280 Vitacura, Chile",-33.39755115680473,-70.58464626508875,ok,buena
1151,Av. Vitacura 5063,AV. VITACURA 5063,15.558.134 - 2,Cliente Nuevo 15558134,Av. Vitacura 5063 Quinta Normal Santiago Chile,2026-12-03,ORD-CL-202612-000398,106824,2026-12-05,Av. Vitacura 5063,Av. Vitacura,5063,"Av. Vitacura 5063, Santiago, Chile",True,"Avenida Vitacura 5063, 763 0391 Santiago, Chile",-33.3975816,-70.5842192,ok,buena
1151,Av. Vitacura 5063,AV. VITACURA 5063,15558134-2,Cliente Nuevo 15558134,"Av. Vitacura 5063, Quinta Normal, Santiago de Chile",2026-12-22,ORD-CL-202612-002850,159842,2026-12-26,Av. Vitacura 5063 Quinta Normal Santiago de,Av. Vitacura,5063,"Av. Vitacura 5063, Santiago, Chile",True,"Avenida Vitacura 5063, 763 0391 Santiago, Chile",-33.3975816,-70.5842192,ok,buena
1152,Av. Vitacura 5311,AV. VITACURA 5311,17.717.616-9,Cliente 17717616,Av. Vitacura 5311 La Reina Santiago Chile,2026-12-11,ORD-CL-202612-001413,187604,2026-12-15,Av. Vitacura 5311,Av. Vitacura,5311,"Av. Vitacura 5311, Santiago, Chile",True,"Avenida Vitacura 5311, 763 0000 Santiago, Chile",-33.3965698,-70.581751,ok,buena
1153,Av. Vitacura 5933,AV. VITACURA 5933,16.629.884-3,Cliente Nuevo 16629884,"AV. VITACURA 5933, DEPTO 1921, ESTACIÓN CENTRAL, SANTIAGO, CHILE",2026-12-11,ORD-CL-202612-001366,142838,2026-12-14,Av. VITACURA 5933,Av. Vitacura,5933,"Av. Vitacura 5933, Santiago, Chile",True,"Avenida Vitacura 5933, 764 0639 Santiago, Chile",-33.3914495,-70.5737944,ok,buena
1153,Av. Vitacura 5933,AV. VITACURA 5933,16.629.884-3,Cliente Nuevo 16629884,"AV. VITACURA 5933, DEPTO 1921, ESTACIÓN CENTRAL, SANTIAGO, CHILE",2026-12-12,ORD-CL-202612-001519,317779,2026-12-15,Av. VITACURA 5933,Av. Vitacura,5933,"Av. Vitacura 5933, Santiago, Chile",True,"Avenida Vitacura 5933, 764 0639 Santiago, Chile",-33.3914495,-70.5737944,ok,buena
1154,Av. Vitacura 6199,AV. VITACURA 6199,12.091.711 - 6,Cliente Nuevo 12091711,"AV. VITACURA 6199, MAIPÚ, SANTIAGO, CHILE",2026-12-08,ORD-CL-202612-000987,59312,2026-12-12,Av. VITACURA 6199,Av. Vitacura,6199,"Av. Vitacura 6199, Santiago, Chile",True,"Avenida Vitacura 6199, 764 0639 Vitacura, Chile",-33.390831623913044,-70.57168831956521,ok,buena
1154,Av. Vitacura 6199,AV. VITACURA 6199,12091711 - 6,Cliente Nuevo 12091711,"Av. Vitacura 6199, Maipú, Santiago, Chile",2026-12-11,ORD-CL-202612-001313,156864,2026-12-13,Av. Vitacura 6199,Av. Vitacura,6199,"Av. Vitacura 6199, Santiago, Chile",True,"Avenida Vitacura 6199, 764 0639 Vitacura, Chile",-33.390831623913044,-70.57168831956521,ok,buena
1154,Av. Vitacura 6199,AV. VITACURA 6199,12091711 - 6,Cliente Nuevo 12091711,AV. VITACURA 6199 MAIPÚ SANTIAGO CHILE,2026-12-13,ORD-CL-202612-001569,96681,2026-12-16,Av. VITACURA 6199,Av. Vitacura,6199,"Av. Vitacura 6199, Santiago, Chile",True,"Avenida Vitacura 6199, 764 0639 Vitacura, Chile",-33.390831623913044,-70.57168831956521,ok,buena
1155,Av. Vitacura 6410,AV. VITACURA 6410,16.859.640-8,Cliente 16859640,Av. Vitacura 6410 Depto 1695 Puente Alto Santiago Chile,2026-12-08,ORD-CL-202612-000969,116088,2026-12-10,Av. Vitacura 6410,Av. Vitacura,6410,"Av. Vitacura 6410, Santiago, Chile",True,"Avenida Vitacura 6410, 764 0639 Vitacura, Chile",-33.38963534444444,-70.56989315555555,ok,buena
1156,Av. Vitacura 657,AV. VITACURA 657,20.394.144 - 0,Cliente Nuevo 20394144,"Av. Vitacura 657, DEPTO 1254, Puente Alto, Stgo, Chile",2026-12-19,ORD-CL-202612-002429,231840,2026-12-21,Av. Vitacura 657,Av. Vitacura,657,"Av. Vitacura 657, Santiago, Chile",True,"Avenida Vitacura 657, 751 0605 Santiago, Chile",-33.4178887,-70.6052683,ok,buena
1156,Av. Vitacura 657,AV. VITACURA 657,20.394.144-0,Cliente Nuevo 20394144,"Av. Vitacura 657, Dpto 1254, Puente Alto, Santiago, Chile",2026-12-23,ORD-CL-202612-003037,66831,2026-12-26,Av. Vitacura 657,Av. Vitacura,657,"Av. Vitacura 657, Santiago, Chile",True,"Avenida Vitacura 657, 751 0605 Santiago, Chile",-33.4178887,-70.6052683,ok,buena
1157,Av. Vitacura 6815,AV. VITACURA 6815,14630107-0,Cliente Nuevo 14630107,"Av. Vitacura 6815, DEPTO 971, La Reina, Stgo, Chile",2026-12-16,ORD-CL-202612-002078,179769,2026-12-20,Av. Vitacura 6815,Av. Vitacura,6815,"Av. Vitacura 6815, Santiago, Chile",True,"Avenida Vitacura 6815, 763 0000 Santiago, Chile",-33.3877354,-70.5662816,ok,buena
1158,Av. Vitacura 682,AV. VITACURA 682,6304052 - 0,Cliente Nuevo 6304052,"Av. Vitacura 682, Depto 1711, Quinta Normal, Santiago, Chile",2026-12-01,ORD-CL-202612-000142,216826,2026-12-04,Av. Vitacura 682,Av. Vitacura,682,"Av. Vitacura 682, Santiago, Chile",True,"Avenida Vitacura 682, 751 0605 Santiago, Chile",-33.4178672,-70.6052595,ok,buena
1159,Av. Vitacura 6926,AV. VITACURA 6926,22028114-7,Cliente Nuevo 22028114,Av. Vitacura 6926 Depto 276 Vitacura Santiago Chile,2026-12-16,ORD-CL-202612-002110,80703,2026-12-19,Av. Vitacura 6926,Av. Vitacura,6926,"Av. Vitacura 6926, Santiago, Chile",True,"Avenida Vitacura 6926, 763 0000 Santiago, Chile",-33.3873452,-70.565607,ok,buena
1159,Av. Vitacura 6926,AV. VITACURA 6926,22.028.114 - 7,Cliente Nuevo 22028114,"AV. VITACURA 6926, DEPTO 276, VITACURA, SANTIAGO, CHILE",2026-12-31,ORD-CL-202612-004055,182151,2027-01-02,Av. VITACURA 6926,Av. Vitacura,6926,"Av. Vitacura 6926, Santiago, Chile",True,"Avenida Vitacura 6926, 763 0000 Santiago, Chile",-33.3873452,-70.565607,ok,buena
1160,Av. Vitacura 7084,AV. VITACURA 7084,7.640.426-3,Cliente Nuevo 7640426,"av. vitacura 7084, peñalolén, santiago, chile",2026-12-05,ORD-CL-202612-000531,115009,2026-12-08,Av. vitacura 7084,Av. Vitacura,7084,"Av. Vitacura 7084, Santiago, Chile",True,"Avenida Vitacura 7084, 764 0509 Vitacura, Chile",-33.38639458426967,-70.56440787865168,ok,buena
1160,Av. Vitacura 7084,AV. VITACURA 7084,7.640.426-3,Cliente Nuevo 7640426,Av. Vitacura 7084 Peñalolén Santiago de Chile,2026-12-13,ORD-CL-202612-001574,261020,2026-12-15,Av. Vitacura 7084 Peñalolén Santiago de,Av. Vitacura,7084,"Av. Vitacura 7084, Santiago, Chile",True,"Avenida Vitacura 7084, 764 0509 Vitacura, Chile",-33.38639458426967,-70.56440787865168,ok,buena
1160,Av. Vitacura 7084,AV. VITACURA 7084,7640426-3,Cliente Nuevo 7640426,Av. Vitacura 7084 Peñalolén Santiago Chile,2026-12-16,ORD-CL-202612-002188,294161,2026-12-18,Av. Vitacura 7084,Av. Vitacura,7084,"Av. Vitacura 7084, Santiago, Chile",True,"Avenida Vitacura 7084, 764 0509 Vitacura, Chile",-33.38639458426967,-70.56440787865168,ok,buena
1161,Av. Vitacura 7085,AV. VITACURA 7085,20.737.762-0,Cliente 20737762,"Av. Vitacura 7085, DEPTO 865, San Miguel, Stgo, Chile",2026-12-16,ORD-CL-202612-002052,132939,2026-12-19,Av. Vitacura 7085,Av. Vitacura,7085,"Av. Vitacura 7085, Santiago, Chile",True,"Avenida Vitacura 7085, 764 0509 Vitacura, Chile",-33.386711862921345,-70.56429622247191,ok,buena
1162,Av. Vitacura 7328,AV. VITACURA 7328,17.307.899-4,Cliente Nuevo 17307899,Av. Vitacura 7328 La Reina Santiago Chile,2026-12-30,ORD-CL-202612-003983,107666,2027-01-01,Av. Vitacura 7328,Av. Vitacura,7328,"Av. Vitacura 7328, Santiago, Chile",True,"Avenida Vitacura 7328, 764 0509 Vitacura, Chile",-33.3859827,-70.5628986875,ok,buena
1163,Av. Vitacura 7462,AV. VITACURA 7462,10.370.382-5,Cliente 10370382,"Av. Vitacura 7462, Vitacura, Stgo, Chile",2026-12-31,ORD-CL-202612-004049,136263,2027-01-01,Av. Vitacura 7462,Av. Vitacura,7462,"Av. Vitacura 7462, Santiago, Chile",True,"Avenida Vitacura 7462, 764 0509 Vitacura, Chile",-33.38589567222222,-70.56153729444445,ok,buena
1164,Av. Vitacura 7559,AV. VITACURA 7559,19.737.878 - 6,Cliente 19737878,"Av. Vitacura 7559, Estación Central, Santiago, Chile",2026-12-14,ORD-CL-202612-001826,175882,2026-12-16,Av. Vitacura 7559,Av. Vitacura,7559,"Av. Vitacura 7559, Santiago, Chile",True,"Avenida Vitacura 7559, 764 0509 Vitacura, Chile",-33.386204864864865,-70.56240029391893,ok,buena
1164,Av. Vitacura 7559,AV. VITACURA 7559,19.737.878-6,Cliente 19737878,"Av. Vitacura 7559, Estación Central, Santiago, Chile",2026-12-31,ORD-CL-202612-004020,183778,2027-01-02,Av. Vitacura 7559,Av. Vitacura,7559,"Av. Vitacura 7559, Santiago, Chile",True,"Avenida Vitacura 7559, 764 0509 Vitacura, Chile",-33.386204864864865,-70.56240029391893,ok,buena
1165,Av. Vitacura 7753,AV. VITACURA 7753,20554353-7,Cliente Nuevo 20554353,Av. Vitacura 7753 Quinta Normal Santiago Chile,2026-12-22,ORD-CL-202612-002943,296334,2026-12-24,Av. Vitacura 7753,Av. Vitacura,7753,"Av. Vitacura 7753, Santiago, Chile",True,"Avenida Vitacura 7753, 764 0509 Vitacura, Chile",-33.38595161627907,-70.55955878139535,ok,buena
1166,Av. Vitacura 8108,AV. VITACURA 8108,7.614.835 - 3,Cliente Nuevo 7614835,"Av. Vitacura 8108, Depto 606, Maipú, Santiago de Chile",2026-12-23,ORD-CL-202612-003087,142541,2026-12-26,Av. Vitacura 8108 Maipú Santiago de,Av. Vitacura,8108,"Av. Vitacura 8108, Santiago, Chile",True,"Avenida Vitacura 8108, 765 0191 Vitacura, Chile",-33.38515307647059,-70.55566474117647,ok,buena
1167,Av. Vitacura 8184,AV. VITACURA 8184,16.508.612-7,Cliente Nuevo 16508612,"Av. Vitacura 8184, DEPTO 1216, Recoleta, Stgo, Chile",2026-12-01,ORD-CL-202612-000072,175782,2026-12-05,Av. Vitacura 8184,Av. Vitacura,8184,"Av. Vitacura 8184, Santiago, Chile",True,"Avenida Vitacura 8184, 765 0191 Vitacura, Chile",-33.38497581764706,-70.55494609411765,ok,buena
1167,Av. Vitacura 8184,AV. VITACURA 8184,16.508.612 - 7,Cliente Nuevo 16508612,Av. Vitacura 8184 Dpto 1216 Recoleta Santiago Chile,2026-12-04,ORD-CL-202612-000452,126887,2026-12-07,Av. Vitacura 8184,Av. Vitacura,8184,"Av. Vitacura 8184, Santiago, Chile",True,"Avenida Vitacura 8184, 765 0191 Vitacura, Chile",-33.38497581764706,-70.55494609411765,ok,buena
1168,Av. Vitacura 843,AV. VITACURA 843,15.518.813 - 9,Cliente Nuevo 15518813,"Av. Vitacura 843, DEPTO 1866, Las Condes, Stgo, Chile",2026-12-15,ORD-CL-202612-002007,84016,2026-12-18,Av. Vitacura 843,Av. Vitacura,843,"Av. Vitacura 843, Santiago, Chile",True,"Avenida Vitacura 843, 751 0605 Santiago, Chile",-33.417729,-70.6052031,ok,buena
1168,Av. Vitacura 843,AV. VITACURA 843,15518813-9,Cliente Nuevo 15518813,Av. Vitacura 843 Depto 1866 Las Condes Santiago Chile,2026-12-26,ORD-CL-202612-003440,85582,2026-12-28,Av. Vitacura 843,Av. Vitacura,843,"Av. Vitacura 843, Santiago, Chile",True,"Avenida Vitacura 843, 751 0605 Santiago, Chile",-33.417729,-70.6052031,ok,buena
1169,Av. Vitacura 8467,AV. VITACURA 8467,8346228 - 4,Cliente 8346228,Av. Vitacura 8467 Macul Santiago Chile,2026-12-10,ORD-CL-202612-001219,183472,2026-12-13,Av. Vitacura 8467,Av. Vitacura,8467,"Av. Vitacura 8467, Santiago, Chile",True,"Avenida Vitacura 8467, 764 0509 Santiago, Chile",-33.3847926,-70.5538544,ok,buena
1169,Av. Vitacura 8467,AV. VITACURA 8467,8.346.228-4,Cliente 8346228,AV. VITACURA 8467 MACUL SANTIAGO CHILE,2026-12-17,ORD-CL-202612-002283,178382,2026-12-19,Av. VITACURA 8467,Av. Vitacura,8467,"Av. Vitacura 8467, Santiago, Chile",True,"Avenida Vitacura 8467, 764 0509 Santiago, Chile",-33.3847926,-70.5538544,ok,buena
1170,Av. Vitacura 8614,AV. VITACURA 8614,13.857.481-2,Cliente 13857481,Av. Vitacura 8614 Depto 542 Puente Alto Santiago de Chile,2026-12-06,ORD-CL-202612-000637,244622,2026-12-10,Av. Vitacura 8614 Puente Alto Santiago de,Av. Vitacura,8614,"Av. Vitacura 8614, Santiago, Chile",True,"Avenida Vitacura 8614, 764 0509 Santiago, Chile",-33.384643,-70.5534551,ok,buena
1171,Av. Vitacura 8645,AV. VITACURA 8645,10.832.554-5,Cliente Nuevo 10832554,Av. Vitacura 8645 Depto 242 San Miguel Santiago Chile,2026-12-05,ORD-CL-202612-000582,187339,2026-12-09,Av. Vitacura 8645,Av. Vitacura,8645,"Av. Vitacura 8645, Santiago, Chile",True,"Avenida Vitacura 8645, 764 0509 Santiago, Chile",-33.3845595,-70.5532272,ok,buena
1172,Av. Vitacura 8663,AV. VITACURA 8663,22.972.209-3,Cliente 22972209,Av. Vitacura 8663 La Reina Santiago,2026-12-19,ORD-CL-202612-002529,159050,2026-12-23,Av. Vitacura 8663,Av. Vitacura,8663,"Av. Vitacura 8663, Santiago, Chile",True,"Avenida Vitacura 8663, 763 0000 Santiago, Chile",-33.3841501,-70.5523583,ok,buena
1172,Av. Vitacura 8663,AV. VITACURA 8663,22.972.209-3,Cliente 22972209,"av. vitacura 8663, la reina, santiago, chile",2026-12-29,ORD-CL-202612-003815,122182,2027-01-01,Av. vitacura 8663,Av. Vitacura,8663,"Av. Vitacura 8663, Santiago, Chile",True,"Avenida Vitacura 8663, 763 0000 Santiago, Chile",-33.3841501,-70.5523583,ok,buena
1173,Av. Vitacura 8761,AV. VITACURA 8761,12088641-7,Cliente Nuevo 12088641,Av. Vitacura 8761 Depto 2341 Vitacura Santiago Chile,2026-12-06,ORD-CL-202612-000768,247807,2026-12-08,Av. Vitacura 8761,Av. Vitacura,8761,"Av. Vitacura 8761, Santiago, Chile",True,"Avenida Vitacura 8761, 764 0509 Santiago, Chile",-33.3842364,-70.5523594,ok,buena
1173,Av. Vitacura 8761,AV. VITACURA 8761,12088641 - 7,Cliente Nuevo 12088641,"Av. Vitacura 8761, Depto 2341, Vitacura, Santiago",2026-12-19,ORD-CL-202612-002423,156113,2026-12-22,Av. Vitacura 8761,Av. Vitacura,8761,"Av. Vitacura 8761, Santiago, Chile",True,"Avenida Vitacura 8761, 764 0509 Santiago, Chile",-33.3842364,-70.5523594,ok,buena
1173,Av. Vitacura 8761,AV. VITACURA 8761,12088641 - 7,Cliente Nuevo 12088641,AV. VITACURA 8761 DEPTO 2341 VITACURA SANTIAGO CHILE,2026-12-19,ORD-CL-202612-002609,95834,2026-12-22,Av. VITACURA 8761,Av. Vitacura,8761,"Av. Vitacura 8761, Santiago, Chile",True,"Avenida Vitacura 8761, 764 0509 Santiago, Chile",-33.3842364,-70.5523594,ok,buena
1174,Av. Vitacura 8959,AV. VITACURA 8959,8700812 - 9,Cliente 8700812,"av. vitacura 8959, depto 564, la reina, santiago, chile",2026-12-09,ORD-CL-202612-001040,162697,2026-12-13,Av. vitacura 8959,Av. Vitacura,8959,"Av. Vitacura 8959, Santiago, Chile",True,"Avenida Vitacura 8959, 763 0000 Santiago, Chile",-33.3834406,-70.5504444,ok,buena
1174,Av. Vitacura 8959,AV. VITACURA 8959,8.700.812 - 9,Cliente 8700812,Av. Vitacura 8959 Depto 564 La Reina Santiago Chile,2026-12-26,ORD-CL-202612-003493,56099,2026-12-27,Av. Vitacura 8959,Av. Vitacura,8959,"Av. Vitacura 8959, Santiago, Chile",True,"Avenida Vitacura 8959, 763 0000 Santiago, Chile",-33.3834406,-70.5504444,ok,buena
