Número de Orden,RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,formatted,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,n_lineas_detalle,estado,calidad_match,tipo,tiene_coords_finales,tiene_node_id,tiene_detalle,node_id_deposito,lat_deposito,lon_deposito,direccion_deposito
ORD-CL-202612-001630,12.247.678-3,Cliente 12247678,"AV. APOQUINDO 3809, DEPTO 1618, MAIPÚ, SANTIAGO, CHILE",2026-12-13,2026-12-16,196427,Av. Apoquindo 3809,"Avenida Apoquindo 3809, 832 0000 Santiago, Chile",66,-33.4156139,-70.590686,1.303473,141.572,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001631,9962795 - 0,Cliente Nuevo 9962795,Av. Kennedy 2480 Dpto 2031 Providencia Santiago Chile,2026-12-13,2026-12-16,125135,Av. Kennedy 2480,"Avenida Presidente Kennedy 2480, 750 0000 Santiago, Chile",325,-33.4074643,-70.5970805,0.703302,94.46000000000001,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001632,11.677.416-6,Cliente 11677416,Calle Morandé 1655 Quinta Normal Stgo Chile,2026-12-13,2026-12-14,46878,Calle Morandé 1655,"Rio Calle Calle 1655, 854 0000 Santiago, Chile",1908,-33.386564,-70.676186,0.45580299999999996,89.752,10,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001633,20.270.464 - 3,Cliente Nuevo 20270464,"Calle Amunátegui 4564, Depto 2362, Estación Central, Santiago de Chile",2026-12-13,2026-12-16,128591,Calle Amunátegui 4564,"Amunátegui 4564, 832 0000 Santiago, Chile",1439,-33.41625625370045,-70.66756956491413,1.8988749999999999,257.26099999999997,28,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001634,7941737 - 8,Cliente Nuevo 7941737,"Av. Libertador Bernardo O Higgins 7547, Depto 1096, Macul, Santiago, Chile",2026-12-13,2026-12-14,102079,Av. Libertador Bernardo O Higgins 7547,"Avenida Libertador Bernardo O'Higgins 7547, 832 0000 Santiago, Chile",529,-33.448743251107814,-70.67154545028562,2.976499,378.775,23,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001635,9.070.055 - 1,Cliente 9070055,"Av. Vicuña Mackenna 3035, Lo Prado, Santiago, Chile",2026-12-13,2026-12-15,81498,Av. Vicuña Mackenna 3035,"Avenida Vicuña Mackenna 3035, 832 0000 Santiago, Chile",1093,-33.478677281818186,-70.62182322727273,2.2316219999999998,372.512,15,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001636,8.418.763-1,Cliente Nuevo 8418763,"Av. Santa Rosa 9809, Depto 2272, Santiago, Santiago",2026-12-13,2026-12-15,78138,Av. Santa Rosa 9809,"Avenida Santa Rosa 9809, 832 0000 Santiago, Chile",1016,-33.470603450000006,-70.6422032,1.495674,206.715,20,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001637,6.671.946 - 1,Cliente Nuevo 6671946,"Av. Tobalaba 6329, San Miguel, Santiago, Chile",2026-12-13,2026-12-17,86511,Av. Tobalaba 6329,"Avenida Tobalaba 6329, 832 0000 Santiago, Chile",1053,-33.5163153,-70.5586914,0.09933,21.553,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001638,12.334.420-8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Providencia, Santiago",2026-12-13,2026-12-17,101202,Calle Teatinos 7022,"Teatinos 7022, 832 0000 Santiago, Chile",2168,-33.436656955578805,-70.65568127045138,0.167831,18.705,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001639,19823676-7,Cliente 19823676,"Av. Mapocho 8108, Dpto 223, Ñuñoa, Santiago, Chile",2026-12-13,2026-12-15,174187,Av. Mapocho 8108,"Avenida Mapocho 8108, 850 0000 Santiago, Chile",678,-33.432762,-70.686501,0.46471599999999996,112.458,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001640,18257698-2,Cliente 18257698,"Gran Avenida José Miguel Carrera 1690, Las Condes, Santiago de Chile",2026-12-13,2026-12-17,117804,Gran Avenida José Miguel Carrera 1690,"Gran Avenida José Miguel Carrera 1690, 832 0000 Santiago, Chile",2212,-33.5178302,-70.6633747,0.42522899999999997,99.746,9,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001641,18.136.533-6,Cliente 18136533,Avenida Libertador Bernardo O Higgins 1045 Depto 215 Ñuñoa Santiago Chile,2026-12-13,2026-12-16,132830,Avenida Libertador Bernardo O Higgins 1045,"Avenida Libertador Bernardo O'Higgins Norte, Avenida Libertador Bernardo O'Higgins 1045, 832 0000 Santiago, Chile",1280,-33.4439511,-70.6506286,0.215087,37.472,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001642,9838273-9,Cliente Nuevo 9838273,Calle Amunátegui 1717 Depto 53 Maipú Santiago Chile,2026-12-13,2026-12-15,92840,Calle Amunátegui 1717,"Amunátegui 1717, 832 0000 Santiago, Chile",1421,-33.41625625370045,-70.66756956491413,0.11109200000000001,17.863,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001643,17.875.000 - 0,Cliente 17875000,"Av. Providencia 5716, Depto 317, Las Condes, Santiago, Chile",2026-12-13,2026-12-16,87945,Av. Providencia 5716,"Avenida Providencia 5716, 750 0000 Providencia, Chile",896,-33.43307993353561,-70.62608343748443,3.4252190000000002,441.51099999999997,16,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001644,16045622-7,Cliente Nuevo 16045622,"Calle Bandera 653, La Florida, Santiago de Chile",2026-12-13,2026-12-18,148193,Calle Bandera 653,"Bandera 653, 832 0000 Santiago, Chile",1564,-33.43577156470588,-70.65277447647058,1.728649,215.244,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001645,6.343.287-3,Cliente Nuevo 6343287,"Avenida Grecia 943, Depto 1873, Peñalolén, Santiago, Chile",2026-12-13,2026-12-17,250171,Avenida Grecia 943,"Avenida Grecia 943, 832 0000 Santiago, Chile",1219,-33.46049613448276,-70.6220507,0.383182,48.995,9,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001646,16.824.448-7,Cliente 16824448,"Av. Matta 7154, Quinta Normal, Santiago, Chile",2026-12-13,2026-12-17,97866,Av. Matta 7154,"Avenida Manuel Antonio Matta 7154, 832 0000 Santiago, Chile",730,-33.45799120274538,-70.64211682398948,1.7571720000000002,254.74099999999999,22,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001647,17.734.478-7,Cliente 17734478,"Av. Manuel Montt 630, La Reina, Santiago, Chile",2026-12-13,2026-12-15,112527,Av. Manuel Montt 630,"Avenida Manuel Montt 630, 750 0000 Santiago, Chile",615,-33.4339546,-70.6170439,0.8347009999999999,107.893,19,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001648,11850979 - 9,Cliente 11850979,Avenida Tobalaba 7248 Depto 2164 Providencia Santiago Chile,2026-12-13,2026-12-16,104218,Avenida Tobalaba 7248,"Avenida Tobalaba 7248, 832 0000 Santiago, Chile",1394,-33.519018,-70.5578428,2.161383,267.087,17,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001649,16600649-5,Cliente 16600649,"CALLE ARTURO PRAT 1385, PEÑALOLÉN, SANTIAGO, CHILE",2026-12-13,2026-12-15,133248,Calle Arturo Prat 1385,"Arturo Prat 1385, 832 0000 Santiago, Chile",1480,-33.46329967254902,-70.64719083529413,1.118449,161.751,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001650,19.455.888-2,Cliente Nuevo 19455888,"CALLE CATEDRAL 3465, VITACURA, SANTIAGO, CHILE",2026-12-13,2026-12-15,166468,Calle Catedral 3465,"Catedral 3465, 832 0000 Santiago, Chile",1600,-33.438738201983064,-70.66443720992424,0.68066,95.85000000000001,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001651,12158395-2,Cliente 12158395,"Av. Departamental 9831, DEPTO 1194, Quinta Normal, Stgo, Chile",2026-12-13,2026-12-15,268674,Av. Departamental 9831,"Avenida Departamental 9831, 832 0000 Santiago, Chile",156,-33.49342680302045,-70.67774623290455,1.529702,198.517,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001652,21668211-6,Cliente 21668211,Calle Catedral 9848 La Reina Santiago Chile,2026-12-13,2026-12-15,112255,Calle Catedral 9848,"Catedral 9848, 832 0000 Santiago, Chile",1634,-33.438738201983064,-70.66443720992424,4.490682,547.177,22,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001653,12030262-8,Cliente 12030262,Calle Arturo Prat 3825 Independencia Santiago Chile,2026-12-13,2026-12-15,246282,Calle Arturo Prat 3825,"Arturo Prat 3825, 924 0242 Cerrillos, Chile",1499,-33.499041620076845,-70.72379064316362,2.040809,256.441,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001654,14.422.899-8,Cliente 14422899,"AV. KENNEDY 6045, ÑUÑOA, SANTIAGO, CHILE",2026-12-13,2026-12-15,99613,Av. Kennedy 6045,"Avenida Presidente Kennedy 6045, 763 0000 Santiago, Chile",348,-33.3978197,-70.5707074,0.10536599999999999,18.343,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001655,21.079.522-3,Cliente 21079522,Av. Irarrázaval 2958 Depto 1089 Independencia Santiago Chile,2026-12-13,2026-12-17,162058,Av. Irarrázaval 2958,"Avenida Irarrázaval 2958, 832 0000 Santiago, Chile",267,-33.4545782,-70.6003212,2.464538,321.255,22,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001656,12.746.163-2,Cliente 12746163,"Av. Irarrázaval 9646, DEPTO 2386, La Reina, Stgo, Chile",2026-12-13,2026-12-17,194148,Av. Irarrázaval 9646,"Avenida Irarrázaval 9646, 832 0000 Santiago, Chile",309,-33.45211752135792,-70.62996532946244,0.964562,112.55499999999999,5,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001657,9.979.417-9,Cliente 9979417,Av. Pajaritos 4330 Depto 1289 Macul Santiago Chile,2026-12-13,2026-12-16,100412,Av. Pajaritos 4330,"Avenida Los Pajaritos 4330, 832 0000 Santiago, Chile",774,-33.4845309,-70.7465304,0.614517,95.70400000000001,14,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001658,14.150.753-1,Cliente Nuevo 14150753,"Calle Amunátegui 144, Depto 389, Santiago, Santiago, Chile",2026-12-13,2026-12-16,119917,Calle Amunátegui 144,"Hermanos Amunátegui 144, 832 0000 Santiago, Chile",1417,-33.44209326,-70.65622238,0.15715,49.998000000000005,10,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001659,20.549.709-1,Cliente Nuevo 20549709,Calle Teatinos 7372 Depto 257 Lo Prado Santiago Chile,2026-12-13,2026-12-15,243461,Calle Teatinos 7372,"Teatinos 7372, 832 0000 Santiago, Chile",2174,-33.436656955578805,-70.65568127045138,0.61548,128.406,16,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001660,5.406.344 - 2,Cliente Nuevo 5406344,"av. vicuña mackenna 4060, estación central, santiago, chile",2026-12-13,2026-12-17,116853,Av. Vicuña Mackenna 4060,"Avenida Vicuña Mackenna 4060, 832 0000 Santiago, Chile",1104,-33.49099302955475,-70.61726020909137,0.883869,101.613,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001661,10.263.868-8,Cliente 10263868,Av. Manuel Montt 3031 Depto 1744 Maipú Santiago,2026-12-13,2026-12-16,103634,Av. Manuel Montt 3031,"Avenida Manuel Montt 3031, 832 0000 Santiago, Chile",594,-33.450409379191655,-70.61310094459272,0.223069,39.78,8,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001662,14.141.338-0,Cliente 14141338,"Av. Matta 8464, Independencia, Santiago de Chile",2026-12-13,2026-12-17,254700,Av. Matta 8464,"Avenida Manuel Antonio Matta 8464, 832 0000 Santiago, Chile",740,-33.45799120274538,-70.64211682398948,1.096379,180.727,19,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001663,8.998.099 - 5,Cliente Nuevo 8998099,"Av. Las Condes 539, Ñuñoa, Santiago de Chile",2026-12-13,2026-12-16,99526,Av. Las Condes 539,"Avenida Las Condes 539, 832 0000 Santiago, Chile",462,-33.38904613999576,-70.54005416426546,0.125308,28.877999999999997,5,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001664,19.409.077-8,Cliente 19409077,"Calle Amunátegui 1188, Dpto 1200, Las Condes, Santiago, Chile",2026-12-13,2026-12-16,78618,Calle Amunátegui 1188,"Amunátegui 1188, 832 0000 Santiago, Chile",1416,-33.41625625370045,-70.66756956491413,1.727723,237.07,18,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001665,11709525 - 5,Cliente 11709525,"Calle Morandé 9705, Quinta Normal, Santiago, Chile",2026-12-13,2026-12-15,183227,Calle Morandé 9705,"Morandé 9705, 832 0000 Santiago, Chile",1956,-33.43452185756808,-70.65443829443069,1.769633,254.43800000000002,20,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001666,20668353 - 0,Cliente 20668353,"Avenida Recoleta 8699, Depto 2070, Puente Alto, Santiago, Chile",2026-12-13,2026-12-14,266061,Avenida Recoleta 8699,"Avenida Recoleta 8699, 838 0000 Santiago, Chile",1366,-33.431874,-70.647723,0.9121170000000001,143.605,19,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001667,21.985.925-0,Cliente Nuevo 21985925,Calle San Diego 4755 Depto 1915 Lo Prado Santiago de Chile,2026-12-13,2026-12-15,265655,Calle San Diego 4755,"San Diego 4755, 832 0000 Santiago, Chile",2044,-33.46971150355578,-70.64855318455172,0.644045,87.51599999999999,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001668,20081472 - 2,Cliente Nuevo 20081472,"AV. MAPOCHO 4504, DEPTO 24, LA REINA, SANTIAGO, CHILE",2026-12-13,2026-12-14,122131,Av. Mapocho 4504,"Avenida Mapocho 4504, 850 0000 Santiago, Chile",652,-33.432762,-70.686501,1.525166,256.351,21,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001669,11781750-3,Cliente 11781750,"Gran Avenida José Miguel Carrera 9176, Ñuñoa, Santiago, Chile",2026-12-13,2026-12-17,151365,Gran Avenida José Miguel Carrera 9176,"Gran Avenida José Miguel Carrera 9176, 800 0146 Santiago, Chile",2246,-33.541949214285715,-70.66533034285715,1.939803,233.678,10,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001670,8.049.206 - 2,Cliente 8049206,Av. Manuel Montt 6711 Lo Prado Santiago de Chile,2026-12-13,2026-12-16,233399,Av. Manuel Montt 6711,"Avenida Manuel Montt 6711, 832 0000 Santiago, Chile",618,-33.450409379191655,-70.61310094459272,0.317738,72.991,16,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001671,22432854 - 8,Cliente 22432854,"Av. Providencia 2654, Dpto 1155, Maipú, Santiago, Chile",2026-12-13,2026-12-15,110570,Av. Providencia 2654,"Avenida Providencia 2654, 751 0021 Santiago, Chile",865,-33.4185123,-70.6022232,1.237802,181.438,10,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001672,14.091.933-4,Cliente 14091933,Calle Huérfanos 6842 Macul Santiago de Chile,2026-12-13,2026-12-16,100459,Calle Huérfanos 6842,"Huérfanos 6842, 832 0000 Santiago, Chile",1794,-33.43969907361054,-70.65168277752262,2.916473,460.21799999999996,8,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001673,8578575-8,Cliente 8578575,"Av. Vitacura 1465, Depto 459, Las Condes, Santiago de Chile",2026-12-13,2026-12-15,123287,Av. Vitacura 1465,"Avenida Vitacura 1465, 751 0605 Santiago, Chile",1134,-33.4173974,-70.6050621,0.837614,136.307,14,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001674,14.400.329-4,Cliente Nuevo 14400329,Calle Bandera 3669 Depto 1423 Las Condes Santiago de Chile,2026-12-13,2026-12-16,87164,Calle Bandera 3669,"Bandera 3669, 832 0000 Santiago, Chile",1552,-33.44046393300847,-70.65220603930719,0.095355,25.457,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001675,5178125 - 8,Cliente Nuevo 5178125,"Av. Mapocho 5094, Depto 441, La Reina, Santiago de Chile",2026-12-13,2026-12-16,86347,Av. Mapocho 5094,"Avenida Mapocho 5094, 850 0000 Santiago, Chile",657,-33.432762,-70.686501,0.193116,38.273,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001676,17689703-3,Cliente 17689703,Avenida Santa Rosa 4394 Depto 638 Santiago Santiago Chile,2026-12-13,2026-12-15,122020,Avenida Santa Rosa 4394,"Avenida Santa Rosa 4394, 894 0000 San Joaquín, Chile",1375,-33.4976847,-70.63921816153847,1.5828570000000002,189.53400000000002,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-001677,18983939-6,Cliente 18983939,"Av. Recoleta 5910, Depto 1370, Quinta Normal, Santiago, Chile",2026-12-13,2026-12-16,205301,Av. Recoleta 5910,"Avenida Recoleta 5910, 832 0000 Santiago, Chile",945,-33.3688014,-70.6346303,3.923901,491.14,26,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
