Número de Orden,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,node_id_deposito,lat_deposito,lon_deposito
ORD-CL-202612-002174,2026-12-18,220842,Av. Santa Rosa 5706,991,-33.5098463,-70.6381436,2.082959,314.24600000000004,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002175,2026-12-19,251617,Calle Huérfanos 8101,1796,-33.43969907361054,-70.65168277752262,1.230124,168.094,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002176,2026-12-19,215530,Av. Irarrázaval 7578,300,-33.45211752135792,-70.62996532946244,0.606667,98.604,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002177,2026-12-20,208885,Av. Macul 1638,539,-33.49707804581206,-70.59790889427815,2.384529,350.513,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002178,2026-12-19,213534,Avenida Pedro de Valdivia 6852,1345,-33.487187465,-70.60611766,2.518047,309.972,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002179,2026-12-19,140023,Av. Pajaritos 8544,800,-33.488076083068606,-70.75138480605311,0.221303,22.851000000000003,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002180,2026-12-18,204000,Av. Recoleta 1288,914,-33.4179534,-70.6437894,1.78578,270.104,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002181,2026-12-18,150403,Calle Estado 1128,1688,-33.43949515564987,-70.64953513821996,2.117569,310.22700000000003,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002182,2026-12-18,120249,Calle Huérfanos 6206,1790,-33.43969907361054,-70.65168277752262,1.54927,186.454,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002183,2026-12-19,49680,Av. Pedro de Valdivia 3807,826,-33.45759315,-70.60559369411764,1.292364,140.002,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002184,2026-12-19,69341,Calle Huérfanos 3567,1769,-33.43969907361054,-70.65168277752262,1.030288,158.215,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002185,2026-12-18,247667,Av. Apoquindo 1556,52,-33.4154213,-70.5896346,0.905464,131.35399999999998,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002186,2026-12-18,255615,Av. Apoquindo 1470,51,-33.4154179,-70.5896179,0.5675560000000001,130.572,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002187,2026-12-18,107044,Calle Arturo Prat 2957,1495,-33.48206960714286,-70.64634102857143,2.463507,291.194,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002188,2026-12-18,294161,Av. Vitacura 7084,1161,-33.38639458426967,-70.56440787865168,0.037927,10.632,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002189,2026-12-19,166703,Av. Macul 2073,544,-33.49707804581206,-70.59790889427815,1.124427,147.338,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002190,2026-12-19,301563,Av. Matta 2839,701,-33.45799120274538,-70.64211682398948,0.4657039999999999,70.59100000000001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002191,2026-12-20,189039,Calle San Diego 1193,2019,-33.46098856363637,-70.64908383181819,2.152644,333.122,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002192,2026-12-20,48824,Calle Compañía de Jesús 115,1638,-33.439644149230105,-70.66251983715254,0.068813,21.333,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002193,2026-12-18,129930,Calle Arturo Prat 175,1483,-33.44686055,-70.64992026,0.649861,116.871,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002194,2026-12-20,145435,Calle Arturo Prat 5241,1513,-33.498933005667624,-70.72369714998399,1.45762,228.507,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002195,2026-12-18,153868,Calle Compañía de Jesús 1161,1639,-33.4387209,-70.6534167,1.806549,314.073,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002196,2026-12-18,165557,Avenida Providencia 3801,1354,-33.43307993353561,-70.62608343748443,0.301898,163.174,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002197,2026-12-17,88910,Av. Irarrázaval 1701,255,-33.45338567692308,-70.61306178461538,0.443444,80.346,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002198,2026-12-18,157480,Av. Departamental 5058,127,-33.5106817,-70.5787664,1.718702,185.897,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002199,2026-12-19,75640,Calle Arturo Prat 1108,1477,-33.45950935,-70.6470843625,0.843278,113.48,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002200,2026-12-18,96187,Calle Santo Domingo 1612,2080,-33.4382179,-70.6767894,0.2166,30.072,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002201,2026-12-18,133638,Calle Santo Domingo 9757,2130,-33.438971360737774,-70.68787532598256,0.729172,120.097,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002202,2026-12-20,234251,Avenida Independencia 9696,1229,-33.430113,-70.653323,1.406316,164.808,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002203,2026-12-17,116369,Av. Independencia 1993,199,-33.408382,-70.660291,0.517563,90.189,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002204,2026-12-19,335593,Calle Monjitas 5749,1875,-33.436639090107406,-70.64200400967839,0.854795,138.997,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002205,2026-12-18,133832,Av. Departamental 2287,112,-33.49774282013423,-70.67137071879195,0.518953,69.06700000000001,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002206,2026-12-20,289437,Calle Teatinos 9197,2186,-33.436656955578805,-70.65568127045138,1.01656,120.58,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002207,2026-12-20,34700,Calle Amunátegui 7671,1460,-33.41625625370045,-70.66756956491413,2.872618,390.744,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002208,2026-12-18,163488,Calle Santo Domingo 650,2105,-33.43578947021277,-70.64661410638298,0.061925,11.647,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002209,2026-12-20,103998,Calle Arturo Prat 2497,1488,-33.49914348443804,-70.72387832603265,1.157314,150.874,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002210,2026-12-20,125669,Av. Kennedy 2316,324,-33.4073969,-70.596901,0.624593,104.576,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002211,2026-12-20,193890,Av. Pajaritos 7032,792,-33.488076083068606,-70.75138480605311,3.156562,370.965,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002212,2026-12-20,88450,Av. Libertador Bernardo O Higgins 2693,497,-33.44874464457831,-70.6721693373494,1.868936,263.66,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002213,2026-12-19,266865,Av. Las Condes 5230,461,-33.38904613999576,-70.54005416426546,2.132539,281.286,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002214,2026-12-21,102149,Av. Macul 9454,579,-33.49707804581206,-70.59790889427815,0.2482619999999999,63.434,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002215,2026-12-18,107564,Av. Kennedy 7331,359,-33.3938224,-70.5593847,0.396879,66.267,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002216,2026-12-19,276639,Calle Morandé 7141,1943,-33.43452185756808,-70.65443829443069,0.358221,51.506,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002217,2026-12-19,84304,Calle Arturo Prat 1596,1482,-33.4670604,-70.6467713,0.753465,84.931,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002218,2026-12-20,255752,Av. Macul 7869,570,-33.49707804581206,-70.59790889427815,0.6983739999999999,80.874,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002219,2026-12-20,111439,Av. Pedro de Valdivia 968,852,-33.4321147,-70.609253,0.2666,46.939,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002220,2026-12-21,154913,Av. Independencia 8882,242,-33.430113,-70.653323,0.104209,16.925,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002221,2026-12-20,137485,Av. Grecia 6845,182,-33.4718998,-70.5622122,1.721114,218.986,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002222,2026-12-21,116045,Calle Santo Domingo 1727,2081,-33.43720955714286,-70.6615650632653,0.958097,170.767,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002223,2026-12-19,150892,Calle Monjitas 7075,1886,-33.436639090107406,-70.64200400967839,0.255193,46.125,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002224,2026-12-21,93134,Avenida Pajaritos 9996,1341,-33.47351293421051,-70.7390279493351,0.909082,181.115,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002225,2026-12-20,77514,Calle Estado 7755,1739,-33.43949515564987,-70.64953513821996,0.561457,90.13,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002226,2026-12-19,76088,Av. Pajaritos 5711,782,-33.471312525,-70.73590915833333,1.160396,170.172,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002227,2026-12-19,141644,Calle Amunátegui 1785,1422,-33.41625625370045,-70.66756956491413,0.6666939999999999,109.026,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002228,2026-12-20,279073,Av. Matta 4411,709,-33.45799120274538,-70.64211682398948,2.662936,338.657,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002229,2026-12-18,211839,Av. La Florida 5799,408,-33.5111216,-70.5877909,0.876322,92.755,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002230,2026-12-21,129687,Av. Providencia 4765,887,-33.435086638100124,-70.62889344723304,0.790955,118.476,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002231,2026-12-20,225727,Av. Recoleta 598,946,-33.4257593,-70.6459214,0.143019,42.8,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002232,2026-12-18,198684,Calle Santo Domingo 4271,2098,-33.43933702857143,-70.69272812857143,0.107081,25.015,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002233,2026-12-19,92326,Av. Manuel Montt 3031,594,-33.450409379191655,-70.61310094459272,1.12516,155.434,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002234,2026-12-19,216714,Calle Teatinos 4659,2158,-33.436656955578805,-70.65568127045138,1.522183,288.812,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002235,2026-12-21,90474,Av. Departamental 5011,126,-33.5106675,-70.5789939,1.207709,139.33,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002236,2026-12-21,211843,Calle Merced 714,1840,-33.43814368139535,-70.64714981627907,0.36227,49.205,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002237,2026-12-20,127204,Avenida Santa Rosa 9461,1384,-33.548674239246694,-70.63320323839527,1.125029,130.60600000000002,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002238,2026-12-19,101065,Av. La Florida 9522,430,-33.5410794,-70.5711543,0.5580060000000001,100.731,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002239,2026-12-18,76150,Av. Independencia 275,206,-33.42856321702128,-70.65368501914894,1.164621,150.991,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002240,2026-12-19,99077,Calle Estado 8845,1746,-33.43949515564987,-70.64953513821996,1.576857,226.403,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002241,2026-12-20,99501,Av. Las Condes 6610,472,-33.4069115,-70.5612292,1.124371,207.292,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002242,2026-12-20,324885,Calle Huérfanos 8772,1801,-33.43969907361054,-70.65168277752262,0.207827,36.787,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002243,2026-12-19,116182,Av. Kennedy 5651,344,-33.3997632,-70.5757715,1.432081,162.708,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002244,2026-12-20,80970,Gran Avenida José Miguel Carrera 9436,2248,-33.545278,-70.667688,0.086477,14.113,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002245,2026-12-20,126733,Calle Monjitas 5385,1873,-33.436639090107406,-70.64200400967839,0.477795,49.766000000000005,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002246,2026-12-19,130556,Av. La Florida 1200,381,-33.519235429031845,-70.58115079491817,1.549314,224.162,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002247,2026-12-21,211112,Calle Huérfanos 3861,1772,-33.43969907361054,-70.65168277752262,3.055451,378.068,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002248,2026-12-20,103462,Av. Kennedy 8032,367,-33.3913857,-70.5528318,1.030871,116.08,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002249,2026-12-19,155087,Av. Macul 9030,576,-33.49707804581206,-70.59790889427815,0.296116,41.906,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002250,2026-12-20,255378,Avenida Independencia 6663,1225,-33.430113,-70.653323,0.968173,116.443,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002251,2026-12-19,145675,Calle Merced 635,1832,-33.437939765454544,-70.6461368109091,0.650873,145.516,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002252,2026-12-19,176407,Av. Recoleta 1848,917,-33.4112916,-70.643384,1.344794,169.825,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002253,2026-12-19,64698,Av. Irarrázaval 5105,287,-33.454334,-70.5766955,0.160747,42.909,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002254,2026-12-19,205153,Calle San Antonio 9169,2008,-33.43487534738776,-70.64887247008978,0.349691,37.223,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002255,2026-12-18,295708,Av. Macul 2833,548,-33.48035456857143,-70.59923320571428,1.365023,303.419,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002256,2026-12-20,302836,Avenida Manuel Montt 4666,1302,-33.450409379191655,-70.61310094459272,0.905825,124.387,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002257,2026-12-20,179079,Av. La Florida 9439,429,-33.540017,-70.5717408,2.07314,288.194,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002258,2026-12-19,199914,Av. Mapocho 9185,681,-33.432762,-70.686501,0.636244,93.27,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002259,2026-12-21,145594,Calle Arturo Prat 7831,1527,-33.452475519393765,-70.64863131734094,1.719821,291.142,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002260,2026-12-19,94277,Av. Apoquindo 2899,61,-33.4156958,-70.5909767,0.470908,59.782,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002261,2026-12-18,248949,Av. Independencia 398,213,-33.4266202,-70.65417951818182,0.4917559999999999,101.445,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002262,2026-12-20,100962,Av. Independencia 6485,225,-33.430113,-70.653323,1.606994,197.481,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002263,2026-12-20,246770,Av. Independencia 8901,243,-33.430113,-70.653323,1.447017,246.142,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002264,2026-12-21,44113,Calle Morandé 1038,1902,-33.435752,-70.6542694,1.464303,192.169,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002265,2026-12-18,254581,Av. Tobalaba 3092,1028,-33.4308057,-70.5856753,0.123342,10.509,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002266,2026-12-20,273407,Calle Morandé 1655,1908,-33.386564,-70.676186,1.3863,173.902,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002267,2026-12-18,132228,Calle Teatinos 3426,2149,-33.436656955578805,-70.65568127045138,0.361557,46.731,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002268,2026-12-19,321998,Av. Pedro de Valdivia 9478,851,-33.446682,-70.605953,1.369816,178.195,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002269,2026-12-21,315259,Avenida Santa Rosa 6009,1379,-33.5129703,-70.637431,1.609559,222.006,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002270,2026-12-20,84485,Av. Recoleta 4309,934,-33.431874,-70.647723,1.854638,246.1,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002271,2026-12-21,225120,Calle Arturo Prat 6209,1518,-33.49885875513929,-70.72363323656741,1.111319,141.852,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002272,2026-12-19,111677,Av. Tobalaba 8047,1066,-33.4556266,-70.5565118,1.2055,195.323,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002273,2026-12-21,200768,Calle Bandera 8658,1580,-33.44046393300847,-70.65220603930719,0.580154,75.955,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002274,2026-12-19,178605,Calle Monjitas 6910,1883,-33.436639090107406,-70.64200400967839,2.103276,329.008,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002275,2026-12-20,41136,Av. Apoquindo 1470,51,-33.4154179,-70.5896179,2.094527,285.462,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002276,2026-12-19,48400,Av. Kennedy 4724,333,-33.4028231,-70.5834356,1.388869,216.943,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002277,2026-12-20,215309,Av. Departamental 6509,135,-33.5113823,-70.5659925,0.908086,96.728,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002278,2026-12-19,112783,Av. Irarrázaval 8053,301,-33.45211752135792,-70.62996532946244,0.013021,7.162999999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002279,2026-12-19,100724,Avenida Irarrázaval 5965,1234,-33.45211752135792,-70.62996532946244,0.815239,120.197,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002280,2026-12-21,240499,Calle Estado 8042,1740,-33.43949515564987,-70.64953513821996,0.986019,107.037,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002281,2026-12-20,186168,Av. Departamental 4836,125,-33.5103887,-70.583477,1.871187,226.348,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002282,2026-12-19,45494,Calle Santo Domingo 5170,2100,-33.442098310000006,-70.70665943,0.6758390000000001,110.432,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002283,2026-12-19,178382,Av. Vitacura 8467,1170,-33.3847926,-70.5538544,0.779949,138.52,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002284,2026-12-21,212353,Calle Morandé 5183,1930,-33.43452185756808,-70.65443829443069,3.218647,347.781,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002285,2026-12-19,284217,Av. Irarrázaval 228,259,-33.45231968888889,-70.62860224444444,0.504207,122.478,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002286,2026-12-18,240670,Calle Estado 5553,1722,-33.43949515564987,-70.64953513821996,1.200999,152.715,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002287,2026-12-20,217766,Calle Catedral 9540,1631,-33.438738201983064,-70.66443720992424,1.148676,149.75,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002288,2026-12-19,98234,Av. Mapocho 7680,671,-33.432762,-70.686501,0.155298,20.686,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002289,2026-12-19,215141,Calle San Diego 5268,2047,-33.46971150355578,-70.64855318455172,0.35427,78.637,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002290,2026-12-19,106301,Av. Tobalaba 3549,1035,-33.4319634,-70.584584,0.409016,90.929,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002291,2026-12-20,248849,Calle Bandera 7940,1575,-33.44046393300847,-70.65220603930719,2.953736,354.108,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002292,2026-12-21,50524,Av. Vicuña Mackenna 7556,1121,-33.440722,-70.634332,2.789781,365.815,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002293,2026-12-19,275882,Av. Macul 791,571,-33.49707804581206,-70.59790889427815,0.975863,131.388,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002294,2026-12-19,152768,Calle San Diego 785,2062,-33.455211026,-70.650012078,0.630456,83.117,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002295,2026-12-19,116922,Av. Departamental 1600,106,-33.5014507,-70.6629139,0.540165,82.83399999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002296,2026-12-19,130521,Calle Monjitas 4616,1869,-33.436639090107406,-70.64200400967839,0.188567,45.287,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002297,2026-12-19,249327,Calle Catedral 9181,1630,-33.438738201983064,-70.66443720992424,1.69387,251.556,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002298,2026-12-20,151402,Av. Macul 2467,545,-33.477346231764706,-70.59909411529412,1.244633,159.986,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-002299,2026-12-19,106021,Calle Amunátegui 7235,1457,-33.41625625370045,-70.66756956491413,2.573164,293.691,0,-33.42748443128771,-70.68728138816309
